index,question,options,gold,explanation,pred_noexp,prob_noexp,pred_exp,prob_exp,is_correct_noexp,is_correct_exp,sufficiency,usefulness,probs_noexp,probs_exp
2092,اقيانوس‌ها چگونه بر اقلیم‌های سواحل تأثیر می‌گذارند؟,"['آنها به گرمی بیشتر می\u200cانجامند.', 'آنها به سردی بیشتر می\u200cانجامند.', 'آنها به افزایش دامنه دما می\u200cانجامند.', 'آنها به کاهش دامنه دما می\u200cانجامند.']",D,اقیانوس‌ها به دلیل ظرفیت حرارتی بالا، نوسانات دما را کاهش می‌دهند و دماهای روز و شب را در سواحل ملایم‌تر می‌کنند. این ویژگی باعث کاهش دامنه دما در سواحل می‌شود.,C,0.8290152549743652,C,0.5058798789978027,False,False,False,False,[0.16324279 0.00632961 0.82901525 0.00141233],[0.18465455 0.00263396 0.5058799  0.30683166]
2093,کدام قسمت از سلول در سلول‌های گیاهی وجود دارد اما در سلول‌های حیوانی وجود ندارد؟,"['هسته', 'دیواره سلولی', 'سیتوپلاسم', 'غشاء سلولی']",B,دیوار سلولی جزء اصلی سلول‌های گیاهی است که به آن‌ها شکل و استحکام می‌دهد، در حالی که سلول‌های حیوانی فقط غشای سلولی دارند. بنابراین، دیوار,B,0.8314245939254761,B,0.994260311126709,True,True,True,True,[0.07763721 0.8314246  0.00296365 0.08797449],[1.9363179e-03 9.9426031e-01 1.8582278e-04 3.6175179e-03]
2094,کدام شیء بیشترین انعطاف‌پذیری را دارد؟,"['تکه چوب', 'فنجان کاغذی', 'میخ فلزی', 'بطری شیشه\u200cای']",B,فنجان کاغذی به دلیل قابلیت خم شدن و تغییر شکل، بیشترین انعطاف‌پذیری را دارد. در مقایسه با تکه چوب، میخ فلزی و بطری شیشه‌ای که سخت هستند، فنجان کاغذی,B,0.5818246603012085,B,0.9943099021911621,True,True,True,True,[0.24159503 0.58182466 0.11501648 0.06156388],[4.0794215e-03 9.9430990e-01 2.8642031e-04 1.3243943e-03]
2095,تانیا بررسی می‌کند که کدام اشیاء خانگی به آهنربا جذب می‌شوند. چه چیزی به او کمک خواهد کرد تا نتیجه‌گیری کند؟,"['یک پیش\u200cبینی', 'یک فرضیه', 'یک لیست از لوازم', 'یک جدول نتایج']",D,تجربه تانیای برای بررسی جذب اشیاء به آهنربا نیاز به یک فرضیه دارد که به او در پیش‌بینی نتایج و طراحی آزمایش‌ها کمک می‌کند. این مرحله برای نتیجه‌گیری نهایی ضروری است,B,0.9339939951896667,A,0.5289446711540222,False,False,False,False,[6.0000490e-02 9.3399400e-01 5.1105802e-04 5.4943915e-03],[5.2894467e-01 4.6679202e-01 2.5616624e-04 4.0071141e-03]
2096,هیدروژن دارای جرم اتمی ۱ و اکسیژن دارای جرم اتمی ۱۶ است. زمانی که یک مولکول آب تشکیل می‌شود، دو اتم هیدروژن با یک اتم اکسیژن ترکیب می‌شوند. جرم یک مولکول آب چقدر است؟,"['۱۴', '۱۶', '۱۷', '۱۸']",D,جرم مولکول آب از ترکیب دو اتم هیدروژن (هر کدام ۱) و یک اتم اکسیژن (۱۶) به دست می‌آید. بنابراین، جرم آب برابر,D,0.9921539425849915,D,0.9398754239082336,True,True,True,False,[6.5814382e-03 4.7205413e-05 1.2174436e-03 9.9215394e-01],[5.9152707e-02 7.3727628e-05 8.9818641e-04 9.3987542e-01]
2097,در اطراف مناطق با رواناب افزایش یافته کود، تمام هتروتروف‌ها در یک زنجیره غذایی دریاچه ممکن است افزایش تعداد را نشان دهند. پس از افزایش اولیه، جمعیت‌ها شروع به کاهش می‌کنند. کدام رویداد احتمالاً باعث کاهش جمعیت‌ها شده است؟,"['A) شکارچیان بیشتری به دریاچه معرفی شدند.', 'B) آب از مواد مغذی مانند نیتروژن خالی شد.', 'C) فصل زاد و ولد برای موجودات به پایان رسید.', 'D) جلبک\u200cهای در حال تجزیه مقدار اکسیژن محلول را کاهش دادند.']",D,افزایش مواد مغذی باعث رشد سریع جلبک‌ها می‌شود. پس از آن، جلبک‌ها تجزیه شده و اکسیژن محلول کاهش می‌یابد. این کاهش اکسیژن موجب مرگ هتروتروف‌ها و کاهش جمعیت,B,0.8089825510978699,D,0.5836181640625,False,True,True,True,[0.10863187 0.80898255 0.02423905 0.05814645],[0.18947308 0.21470113 0.01220761 0.58361816]
2098,کدامیک از موارد زیر کمترین احتمال را برای اجازه دادن به عبور برق دارد؟,"['آلومینیوم', 'مس', 'پلاستیک', 'آب']",C,پلاستیک عایق الکتریکی است و اجازه عبور برق را نمی‌دهد. در مقایسه با فلزات مانند آلومینیوم و مس، پلاستیک مقاومت بیشتری در برابر عبور الکتریسیته,D,0.47874772548675537,C,0.6795198917388916,False,True,True,True,[0.29151165 0.07370569 0.15603495 0.47874773],[0.09196302 0.0338313  0.6795199  0.19468571]
2099,لامپ‌ها در توانایی خود برای استفاده از انرژی الکتریکی به طور کارآمد متفاوت هستند. آلیشیا مقدار انرژی الکتریکی مورد نیاز برای روشن کردن یک لامپ رشته‌ای و یک لامپ فلورسانس را مقایسه کرد. آلیشیا از کدام واحدها برای مقایسه استفاده انرژی الکتریکی استفاده می‌کند؟,"['نیوتن', 'ژول', 'ولت', 'وات']",B,آلیشیا برای مقایسه مصرف انرژی لامپ‌ها باید از واحدی استفاده کند که انرژی را نشان دهد. ژول واحد استاندارد اندازه‌گیری انرژی است و بهترین گزینه برای این مقای,B,0.9700707197189331,B,0.9994860887527466,True,True,True,True,[6.0500787e-04 9.7007072e-01 1.7333766e-04 2.9150911e-02],[2.3868692e-04 9.9948609e-01 3.6603826e-05 2.3868692e-04]
2100,عمل فتوسنتز چه چیزی تولید می‌کند؟,"['دی\u200cاکسید کربن و نیتروژن', 'قند و دی\u200cاکسید کربن', 'اکسیژن و نیتروژن', 'قند و اکسیژن']",D,فتوسنتز فرآیندی است که در آن گیاهان با نور خورشید، دی‌اکسید کربن و آب، قند و اکسیژن تولید می‌کنند. بنابراین، گزینه صحیح ق,A,0.7773085236549377,B,0.9140791893005371,False,False,False,False,[0.7773085  0.19615088 0.01409855 0.01244192],[0.01889715 0.9140792  0.0010661  0.06595752]
2101,کدام یک از موارد زیر احتمالاً سخت‌ترین است که خم شود؟,"['کش لاستیکی', 'نوار پارچه\u200cای', 'کفش چرمی', 'تخته چوبی']",D,چوب ماده‌ای سخت و محکم است و به دلیل ویژگی‌های فیزیکی‌اش، تخته چوب سخت‌ترین گزینه برای خم شدن است.,A,0.6656445264816284,A,0.4625380039215088,False,False,False,False,[0.6656445  0.14852537 0.07015841 0.11567167],[0.462538   0.06259771 0.01232622 0.462538  ]
2102,کدام بیانیه به بهترین وجه یک سازگاری ساختاری را که به یک موجود کمک می‌کند تا در بیابان زنده بماند توصیف می‌کند؟,"['یک پرنده در یک کاکتوس آشیانه\u200cاش را می\u200cسازد.', 'یک مار زنگی زمانی که تهدید می\u200cشود، دمش را می\u200cلرزانید.', 'یک ایگوانا برای پناهندگی زیر یک سنگ می\u200cخزید.', 'گوش\u200cهای یک خرگوش جک حرارت را آزاد می\u200cکند.']",D,گوش‌های خرگوش جک به عنوان سازگاری ساختاری عمل می‌کنند و به او کمک می‌کنند تا حرارت بدنش را در بیابان کاهش دهد، که برای بقا در دماهای بالا حیاتی است.,A,0.45892196893692017,D,0.9558824300765991,False,True,True,True,[0.45892197 0.06983028 0.45892197 0.01232578],[4.2162921e-02 1.2732099e-03 6.8150013e-04 9.5588243e-01]
2103,گروهی از دانش‌آموزان تصمیم گرفته‌اند که مقدار برق مصرفی توسط مدرسه باید کاهش یابد. دانش‌آموزان می‌خواهند طرحی برای حل این مشکل توسعه دهند. این گروه باید ابتدا چه کاری انجام دهد؟,"['تعیین کنند که چه موادی باید برای اجرای طرح استفاده شود', 'تحقیقی در مورد صرفه\u200cجویی در انرژی انجام دهند تا طرح را شکل دهند', 'طراحی طرح را بهبود بخشند', 'اعتبار طرح را تست کنند']",B,گروه دانش‌آموزان باید ابتدا تحقیقاتی درباره صرفه‌جویی در انرژی انجام دهند تا اطلاعات لازم برای طراحی یک برنامه مؤثر را کسب کنند.,B,0.9976810216903687,B,0.9987917542457581,True,True,True,True,[2.1717881e-03 9.9768102e-01 2.0636391e-05 1.2641322e-04],[1.1855634e-03 9.9879175e-01 4.1442568e-06 1.8573270e-05]
2104,اگر یک موجود در محیطی با میدان گرانشی بیشتر از زمین رشد کند، کدام سازگاری بیشترین منفعت را به آن موجود خواهد رساند؟,"['اندام\u200cهای بلند و باریک', 'اندام\u200cهای بلند و قوی', 'اندام\u200cهای کوتاه و باریک', 'اندام\u200cهای کوتاه و قوی']",D,در میدان گرانشی بیشتر، موجودات به ساختارهای قوی‌تری نیاز دارند. پاهای کوتاه و قوی به آن‌ها کمک می‌کند تا در برابر نیروی گرانش مقاومت کنند و بهتر حرکت کنند. این سازگاری,B,0.6478444337844849,B,0.6189919114112854,False,False,False,False,[0.27111873 0.64784443 0.00335997 0.07767682],[0.04466481 0.6189919  0.00372405 0.33261925]
2105,سموم کشاورزی توسط کشاورزان برای کنترل حشرات استفاده می‌شود. گاهی اوقات، این سموم به نهرها نشت می‌کنند. این نمونه‌ای از چیست؟,"['کشاورزان که تلاش می\u200cکنند محیط زیست را محافظت کنند.', 'مواد طبیعی که برای حل مشکلات استفاده می\u200cشوند.', 'کشاورزان که سعی در کاهش میزان محصولات دارند.', 'حل یک مشکل که مشکل دیگری را ایجاد می\u200cکند.']",D,استفاده از آفت‌کش‌ها برای کنترل حشرات می‌تواند به آلودگی آب‌ها منجر شود. این نشان می‌دهد که یک راه‌حل ممکن است خود مشکل جدیدی ایجاد کند. بنابراین، این مثال نمایانگر ایجاد مشکل جدید پس از,A,0.43705686926841736,D,0.9596750736236572,False,True,True,True,[0.43705687 0.43705687 0.00066744 0.1252189 ],[3.7065569e-02 3.0904401e-03 1.6898649e-04 9.5967507e-01]
2106,زینک یک ماده معدنی است که کمک می‌کند,"['آب را در سلول\u200cها متعادل نگه دارد.', 'از پوسیدگی دندان\u200cها جلوگیری کند.', 'زخم\u200cها و خراش\u200cها را بهبود بخشد.', 'اکسیژن را در خون حمل کند.']",C,زینک در بهبود زخم‌ها و ترمیم بافت‌ها نقش کلیدی دارد و به تولید پروتئین‌ها و تقسیم سلولی کمک می‌کند. بنابراین، گزینه C صحیح است.,B,0.8483028411865234,C,0.9738889336585999,False,True,True,True,[0.10191071 0.84830284 0.00164723 0.04813921],[0.01294856 0.01216405 0.97388893 0.00099849]
2107,برخی از پرندگان دانه می‌خورند. اگر پرندگان دانه‌ای را روی خاک بیندازند، بهترین توضیح برای چگونگی کمک به رشد یک گیاه چیست؟,"['می\u200cتواند نور خورشید بیشتری دریافت کند.', 'فرصتی برای تولید مثل دارد.', 'به آب نزدیک\u200cتر می\u200cشود.', 'اکسیژن بیشتری تولید می\u200cکند.']",B,وقتی پرنده دانه‌ای را در خاک می‌اندازد، شرایط مناسب برای جوانه‌زنی و رشد گیاه فراهم می‌شود و شانس تولید مثل آن افزایش می‌یابد.,A,0.5924553871154785,B,0.9852331280708313,False,True,True,True,[0.5924554  0.21710244 0.17040566 0.02003653],[1.4191510e-02 9.8523313e-01 3.6655521e-04 2.0885687e-04]
2108,چند لحظه قبل از غروب، یک دانش‌آموز دمای هوا و خاک را در همان مکان ثبت کرد. دانش‌آموز متوجه شد که دمای هوا و خاک برابر است. کدام یک از جملات زیر توضیح می‌دهد که دماهای هوا و خاک احتمالاً پس از غروب آن روز چگونه تغییر کردند؟,"['دمای خاک سریع\u200cتر از دمای هوا افزایش یافت.', 'دمای هوا سریع\u200cتر از دمای خاک افزایش یافت.', 'دمای خاک سریع\u200cتر از دمای هوا کاهش یافت.', 'دمای هوا سریع\u200cتر از دمای خاک کاهش یافت.']",D,پس از غروب، خاک به دلیل ظرفیت گرمایی کمتر سریع‌تر از هوا سرد می‌شود. بنابراین، دمای خاک سریع‌تر از دمای هوا کاهش می‌یابد.,A,0.5072744488716125,C,0.9715849161148071,False,False,False,False,[0.50727445 0.14476995 0.07748977 0.27046588],[0.02267167 0.00127905 0.9715849  0.00446432]
2109,مرجان‌های سازنده‌ی صخره با جلبک‌های فتوسنتز کننده‌ای که در بافت‌های خود زندگی می‌کنند، همکاری می‌کنند. جلبک‌ها در یک صخره مرجانی بیشتر احتمال دارد که از کدام نوع انرژی برای بقاء استفاده کنند؟,"['شیمیایی', 'مکانیسمی', 'تابشی', 'حرارتی']",C,جلبک‌های فتوسنتزکننده در مرجان‌ها از انرژی تابشی (نور خورشید) برای تولید غذا و انرژی استفاده می‌کنند و این فرآیند به بقای آنها و مرجان‌ها کمک,A,0.6754812002182007,C,0.9966984391212463,False,True,True,True,[0.6754812  0.00352389 0.31969854 0.00129637],[3.1475858e-03 6.7399727e-05 9.9669844e-01 8.6542968e-05]
2110,به‌عنوان یک خودرو که سوخت می‌سوزاند، یک تبدیل از انرژی شیمیایی به انرژی مکانیکی رخ می‌دهد. نتیجه محتمل سوختن سوخت چیست؟,"['ماده\u200cای که خودرو را تشکیل می\u200cدهد افزایش می\u200cیابد.', 'میزان انرژی مفید کاهش می\u200cیابد.', 'کارایی خودرو افزایش می\u200cیابد.', 'مقدار انرژی حرارتی کاهش می\u200cیابد.']",B,زمانی که سوخت می‌سوزد، بخشی از انرژی به گرما هدر می‌رود و انرژی مفید برای حرکت خودرو کاهش می‌یابد، که نشان‌دهنده کاهش کارایی است.,B,0.639861524105072,B,0.9890430569648743,True,True,True,True,[0.30224916 0.6398615  0.01153778 0.04635141],[9.6962368e-03 9.8904306e-01 4.3954633e-04 8.2118064e-04]
2111,کدام یک از موارد زیر بخشی از یک اتم نیست؟,"['پروتون', 'ایزوتوپ', 'هسته', 'الکترون']",B,ایزوتوپ‌ها نوعی اتم با تعداد نوترون‌های متفاوت هستند و خود جزء ساختار اتم نیستند. پروتون‌ها، نوترون‌ها و الکترون‌ها اجزای اصلی اتم را تشکیل می‌دهند.,B,0.9866635799407959,B,0.9878271222114563,True,True,True,True,[6.6092471e-03 9.8666358e-01 5.8326405e-03 8.9446432e-04],[4.0528239e-03 9.8782712e-01 7.5716721e-03 5.4849015e-04]
2112,کدام بیان نمونه‌ای از ویژگی‌های ارثی در یک موجود زنده است؟,"['الف) یک کودک یاد می\u200cگیرد که دوچرخه\u200cسواری کند.', 'ب) یک گربه دارای یک توله با پای شکسته است.', 'ج) یک سگ سفید دارای یک توله با پشم سفید است.', 'د) یک شخص دارای زخم شیمیایی از سوختگی است.']",C,ویژگی‌های ارثی صفاتی هستند که از والدین به فرزندان منتقل می‌شوند. توله‌سگ سفید رنگ از والدین خود این صفت را به ارث برده است، که نمونه‌ای از ویژگی ارثی محسوب می,C,0.9340638518333435,C,0.9438769221305847,True,True,True,True,[0.05290252 0.00811286 0.93406385 0.0049207 ],[0.03688512 0.01197485 0.9438769  0.00726311]
2113,چه تغییری ممکن است در زمانی که انرژی حرارتی به آب اضافه می‌کنید، رخ دهد؟,"['آب می\u200cتواند از حالت مایع به حالت جامد تبدیل شود.', 'آب می\u200cتواند از حالت جامد به حالت مایع تبدیل شود.', 'آب می\u200cتواند از حالت مایع به حالت گاز تبدیل شود.', 'آب می\u200cتواند از حالت گاز به حالت مایع تبدیل شود.']",C,زمانی که انرژی حرارتی به آب اضافه می‌شود، دما افزایش یافته و آب از حالت مایع به گاز (بخار) تبدیل می‌شود که به آن تبخیر می‌گویند,C,0.5653105974197388,C,0.9896496534347534,True,True,True,True,[0.23473778 0.18281396 0.5653106  0.01713771],[6.6682068e-03 2.7797222e-03 9.8964965e-01 9.0244366e-04]
2114,عبور ال کاهون در کالیفرنیا هر سال تقریباً به ارتفاع زمین اطرافش افزوده می‌شود. کدام یک از عبارات زیر درباره این منطقه صحیح است؟,"['فرسایش در عبور ال کاهون کندتر از بالا آمدگی است.', 'لایه\u200cها در عبور ال کاهون در حال جداسازی هستند.', 'تشکیل کوه\u200cها در عبور ال کاهون کندتر از فرسایش است.', 'فرسایش و بالا آمدگی در عبور ال کاهون متعادل هستند.']",A,با توجه به افزایش ارتفاع عبور ال کاهون به دلیل بالا آمدن زمین، فرسایش در این منطقه به اندازه‌ای نیست که با این افزایش رقابت کند. بنابراین، فرسایش کندتر از بالا آمدگی است.,C,0.5721777081489563,A,0.9727417826652527,False,True,True,True,[0.30626467 0.05322082 0.5721777  0.06833688],[0.9727418  0.00351511 0.02022808 0.00351511]
2115,در یک جمعیت از مارهای قهوه‌ای، ماری با الگوی نقطه‌دار سفید به دنیا می‌آید. کدام عامل بیشترین تأثیر را در اینکه این ویژگی در جمعیت مارهای قهوه‌ای رایج شود، خواهد داشت؟,"['توانایی مار در زنده ماندن برای تولید مثل', 'ظاهر ویژگی\u200cهای جدید دیگر در مار بچه', 'تاریخچه الگو در جمعیت\u200cهای قبلی مارها', 'وجود انرژی حرارتی که الگوی مار را تغییر می\u200cدهد']",A,عامل کلیدی در گسترش یک ویژگی، توانایی موجود برای بقا و تولید مثل است. اگر مار با الگوی نقطه‌دار سفید بتواند زنده بماند و نسل‌آوری کند، احتمال رایج شدن این ویژگی در جمعیت مارهای قهوه‌ای افزایش می‌یابد.,C,0.8332178592681885,A,0.8856809735298157,False,True,True,True,[0.14507462 0.01732669 0.83321786 0.00438087],[0.885681   0.00678872 0.10619351 0.00133678]
2116,چرا همیشه یک سمت ماه از زمین قابل مشاهده است؟,"['الف) ماه حول محور خود نمی\u200cچرخد.', 'ب) سمت پنهان ماه در طول روز به سمت زمین قرار دارد.', 'ج) ماه در هر چرخش به دور زمین یک بار می\u200cچرخد.', 'د) سرعت چرخش برای زمین و ماه یکسان است.']",C,ماه به دور زمین می‌چرخد و همزمان به دور خود نیز می‌چرخد، به طوری که یک دور چرخش آن به دور زمین برابر با یک دور چرخش آن به دور محور خود است. این پدیده,C,0.8191519975662231,C,0.43356335163116455,True,True,True,False,[0.0315148  0.14123951 0.819152   0.00809367],[0.12421799 0.3826183  0.43356335 0.05960044]
2117,کلاس‌های علوم برای دبیرستان یک پروژه‌ای را انجام می‌دهند که در آن کاغذ و کیسه‌های پلاستیکی را بازیافت می‌کنند. یکی از تفاوت‌های عمده بین کاغذ و پلاستیک چیست؟,"['الف) کاغذ از یک منبع تجدیدپذیر به دست می\u200cآید.', 'ب) پلاستیک از یک منبع تجدیدپذیر به دست می\u200cآید.', 'ج) پلاستیک نمی\u200cتواند دوباره استفاده شود.', 'د) کاغذ نمی\u200cتواند دوباره استفاده شود.']",A,کاغذ از منابع تجدیدپذیر مانند درختان تولید می‌شود، در حالی که پلاستیک از منابع غیرتجدیدپذیر مثل نفت به دست می‌آید. این تفاوت اهمیت بازیافت کاغذ را افزایش,C,0.5219522714614868,A,0.6494755148887634,False,True,True,True,[0.46062127 0.00351689 0.5219523  0.01390956],[0.6494755  0.00108931 0.3476392  0.00179596]
2118,استخرهای جزر و مدی زیستگاه‌هایی برای چندین نوع موجودات هستند که به سطح سنگی چسبیده و به جزر و مد برای غذا و اکسیژن وابسته‌اند. ستاره‌های دریایی موجود در این استخرهای جزر و مد بر روی صدف‌ها و دیگر نرم‌تنان غذایی می‌خورند که هیچ شکارچی طبیعی دیگری ندارند. اگر تمام ستاره‌های دریایی از اکوسیستم استخر جزر و مد حذف شوند، ارتباط آن با تنوع گونه‌ها چگونه خواهد بود؟,"['تنوع افزایش خواهد یافت زیرا نرخ شکار کاهش می\u200cیابد.', 'تنوع کاهش خواهد یافت زیرا رقابت برای فضا افزایش می\u200cیابد.', 'تنوع افزایش خواهد یافت زیرا بازیافت مواد مغذی کاهش می\u200cیابد.', 'تنوع کاهش خواهد یافت زیرا منابع غذا و اکسیژن افزایش می\u200cیابد.']",B,حذف ستاره‌های دریایی از استخرهای جزر و مد باعث افزایش جمعیت صدف‌ها و نرم‌تنان می‌شود. این افزایش جمعیت رقابت برای فضا و منابع غذایی را افزایش می‌دهد و در نتیجه تنوع زیستی کاهش می‌یابد، زیرا گونه‌های دیگر نمی‌توان,B,0.9401268362998962,B,0.9856805801391602,True,True,True,True,[0.04680616 0.94012684 0.00813369 0.00493333],[1.2395777e-02 9.8568058e-01 6.1714934e-04 1.3065051e-03]
2119,توانایی چینش زبان در انسان‌ها توسط آلل غالب R کدگذاری می‌شود. عدم توانایی در چینش زبان توسط آلل مغلوب r کدگذاری می‌شود. مردی با ترکیب آللی RR برای این صفت، زایگوتی با زنی با ترکیب آللی rr برای این صفت تولید می‌کند. کدام ترکیب آللی می‌تواند در زایگوت رخ دهد؟,"['R', 'rr', 'Rr', 'RR']",C,مرد با ترکیب آللی RR و زن با ترکیب آللی rr ترکیب می‌شوند. زایگوت تنها می‌تواند ترکیب Rr را داشته باشد، زیرا مرد فقط آلل R و زن فقط آلل r را به ارث می‌,C,0.8730848431587219,C,0.9885979890823364,True,True,True,True,[0.09220237 0.02057313 0.87308484 0.01413969],[9.6352519e-03 6.1596103e-04 9.8859799e-01 1.1507666e-03]
2120,پت در حال یادگیری نحوه جریان انرژی در یک اکوسیستم است. پت می‌داند که حیوانات انرژی را از گیاهان می‌گیرند. گیاهان چه کاری انجام می‌دهند که به حیوانات اجازه می‌دهد از آنها انرژی بگیرند؟,"['الف) گیاهان آب را در ریشه\u200cهای خود نگه می\u200cدارند.', 'ب) گیاهان نیتروژن را در خاک آزاد می\u200cکنند.', 'ج) گیاهان پناهگاهی در برابر آب و هوا فراهم می\u200cکنند.', 'د) گیاهان در حضور نور قند تولید می\u200cکنند.']",D,گیاهان در نور خورشید قند تولید می‌کنند که منبع انرژی حیوانات است و به آنها برای زندگی و فعالیت کمک می‌کند.,D,0.9567796587944031,D,0.9711835980415344,True,True,True,True,[3.7098374e-02 5.6010168e-03 5.2097574e-04 9.5677966e-01],[2.6288737e-02 1.9648001e-03 5.6292466e-04 9.7118360e-01]
2121,افرادی که به آب شرب سالم دسترسی ندارند ممکن است به بیماری اسهال خونی مبتلا شوند. اسهال خونی ناشی از نوعی آمیب است که درون بدن زندگی می‌کند. پزشکان می‌توانند این آمیب‌ها را با مشاهده نمونه‌های بدنی زیر میکروسکوپ پیدا کنند. کدام ویژگی آمیب‌ها به بهترین شکل توضیح می‌دهد که چرا پزشکان از میکروسکوپ برای یافتن آمیب‌های اسهال خونی استفاده می‌کنند؟,"['آمیب\u200cها می\u200cتوانند شکل خود را تغییر دهند.', 'آمیب\u200cها برای زنده ماندن به انسان\u200cها نیاز دارند.', 'آمیب\u200cها درست شبیه سلول\u200cهای انسانی به نظر می\u200cرسند.', 'آمیب\u200cها تنها از یک سلول تشکیل شده\u200cاند.']",D,آمیب‌ها تک‌سلولی و بسیار کوچک هستند، بنابراین پزشکان برای مشاهده جزئیات آن‌ها به میکروسکوپ نیاز دارند. این ویژگی، دلیل اصلی استفاده از میکروسکوپ برای شناسایی آمیب‌های عامل اسهال,C,0.8921017050743103,C,0.677399754524231,False,False,False,False,[1.0654636e-01 1.0283495e-03 8.9210171e-01 3.2358454e-04],[0.1030742  0.00131795 0.67739975 0.21820807]
2122,کدام یک از موارد زیر شواهدی برای نظریه تکتونیک صفحات است؟,"['ذوب شدن یخ\u200cهای قطبی', 'جابجایی زیستگاه\u200cها با تغییرات آب و هوا', 'فراوانی گرانیت در تمام قاره\u200cها', 'وجود آتشفشان\u200cها در اطراف حاشیه اقیانوس آرام']",D,"وجود آتشفشان‌ها در حاشیه اقیانوس آرام، معروف به ""حلقه آتش""، نشان‌دهنده فعالیت‌های تکتونیکی و حرکت صفحات زمین است و شواهدی قوی برای نظریه تکتونیک",B,0.5276429653167725,D,0.9876524209976196,False,True,True,True,[0.32003164 0.52764297 0.08091667 0.07140871],[1.1101160e-02 9.1123866e-04 3.3522598e-04 9.8765242e-01]
2123,زمین‌شناسان در حال بررسی منطقه‌ای در آفریقا به نام دره بزرگ راف بودند. کدام رویداد زمین‌شناسی احتمالاً باعث تشکیل این دره شده است؟,"['الف) صفحات قاره\u200cای که در حال انشعاب هستند', 'ب) برخورد صفحات تکتونیکی', 'ج) حرکت یخچال\u200cها', 'د) برخورد از سوی شهاب\u200cواره\u200cها']",A,دره بزرگ ریفت به دلیل انحراف صفحات قاره‌ای شکل گرفته است که باعث ایجاد شکاف‌ها و دره‌های عمیق می‌شود. بنابراین، گزینه A مناسب‌ترین پاسخ است.,B,0.6240504384040833,A,0.9859983921051025,False,True,True,True,[0.33403015 0.62405044 0.00698695 0.03493254],[9.8599839e-01 1.2363498e-02 8.9560886e-04 7.4248580e-04]
2124,در کدام فصل غروب خورشید دیرتر از روز اتفاق می‌افتد؟,"['تابستان', 'پاییز', 'زمستان', 'بهار']",A,در تابستان، به دلیل زاویه تابش و طولانی‌تر بودن روزها، غروب خورشید دیرتر از سایر فصول رخ می‌دهد.,B,0.4424598515033722,A,0.6701003313064575,False,True,True,True,[0.34458807 0.44245985 0.18444471 0.02850736],[0.67010033 0.27933937 0.04317407 0.00738621]
2125,کدام یک از موارد زیر منبع مهمی از انرژی در درون زمین است؟,"['آتشفشان\u200cها', 'کنواسیون', 'سنگ مذاب', 'ایزوتوپ\u200cهای رادیو اکتیو']",D,ایزوتوپ‌های رادیواکتیو منبع اصلی انرژی درون زمین هستند که با تجزیه خود انرژی حرارتی تولید می‌کنند. این انرژی به گرمایش لایه‌های داخلی زمین و فعالیت‌های زمین‌شناسی مانند آتشفشان‌ها و حرکات تکتونیکی کمک,A,0.9177135229110718,D,0.752738893032074,False,True,True,True,[0.9177135  0.02790264 0.00225488 0.05212899],[2.4342579e-01 3.4995158e-03 3.3583835e-04 7.5273889e-01]
2126,آنا یک مکعب یخ را در دست دارد. چرا مکعب یخ در دست او ذوب می‌شود؟,"['حرارت از دست او به مکعب یخ منتقل می\u200cشود.', 'سرما از دست او به مکعب یخ منتقل می\u200cشود.', 'حرارت از مکعب یخ به دست او منتقل می\u200cشود.', 'سرما از مکعب یخ به دست او منتقل می\u200cشود.']",A,یخ در دست آنا ذوب می‌شود زیرا گرما از دست او به یخ منتقل می‌شود و این باعث افزایش دما و ذوب شدن یخ می‌گردد.,D,0.6035459041595459,A,0.9764299392700195,False,True,True,True,[0.19670956 0.08136261 0.1183819  0.6035459 ],[0.97642994 0.00942417 0.00346696 0.01067899]
2127,سوالی: یک دانش‌آموز می‌خواهد دمای یک سکه فلزی را کاهش دهد. کدام اقدام باعث می‌شود سکه سردترین شود؟,"['الف) قرار دادن سکه در فریزر', 'ب) قرار دادن سکه در آب خنک', 'ج) گذاشتن سکه بر روی پیشخوان', 'د) مالیدن سکه با دستان سرد']",A,قرار دادن سکه در فریزر سریع‌ترین روش برای کاهش دماست، زیرا دمای فریزر زیر صفر است و حرارت سکه را به سرعت کاهش می‌دهد.,A,0.895330548286438,A,0.9777328968048096,True,True,True,True,[0.89533055 0.05679115 0.00884635 0.03903195],[0.9777329  0.0156806  0.00308769 0.00349881]
2128,در چرخه نیتروژن، نیتروژن می‌تواند به‌صورت مستقیم از اتمسفر به لیتوسفر بازگردد از طریق,"['رعد و برق.', 'آلودگی هوا.', 'تراکم.', 'تنفس سلولی.']",A,در چرخه نیتروژن، رعد و برق نیتروژن گازی را به ترکیبات نیتروژنی قابل استفاده برای گیاهان تبدیل می‌کند که به خاک منتقل می‌شود. این فرآیند به نیتروژناسیون معروف است و تأمین نیترو,A,0.9911437034606934,A,0.9897313714027405,True,True,True,False,[9.9114370e-01 3.5563423e-03 1.2555424e-04 5.1744473e-03],[0.9897314  0.00760481 0.00116624 0.00149748]
