index,question,options,gold,masked_explanation,pred_noexp,prob_noexp,pred_exp,prob_exp,is_correct_noexp,is_correct_exp,sufficiency,usefulness,probs_noexp,probs_exp
2303,یک انسان نمی‌تواند از دست دادن کدام یک از موارد زیر زنده بماند؟,"['آپاندیس', 'کبد', 'ریه', 'کلیه']",B,[MASK] عضو حیاتی است و از دست دادن آن منجر به مرگ می‌شود.,A,0.8557300567626953,A,0.8767681121826172,False,False,False,False,[0.85573006 0.06235316 0.00185371 0.08006305],[0.8767681  0.03837232 0.00362539 0.08123419]
2304,با وجود اینکه هر دو به یک خانواده تعلق دارند، یک عقاب و یک پلیکان متفاوت هستند. یکی از تفاوت‌های آن‌ها چیست؟,"['تمایل آن\u200cها به خوراکی خوراکی', 'توانایی پرواز آن\u200cها', 'روش باروری آن\u200cها', 'روش گرفتن غذا توسط آن\u200cها']",D,عقاب‌ها و پلیک‌ها روش‌های متفاوتی برای شکار دارند؛ عقاب‌ها با چنگ,B,0.4242631793022156,D,0.8604667782783508,False,True,True,True,[0.22709173 0.42426318 0.12155344 0.22709173],[0.07063141 0.06233201 0.00656975 0.8604668 ]
2305,آتش‌سوزی‌های جنگلی در بسیاری از مناطق به دلیل شرایط خشکسالی رخ می‌دهد. اگر شرایط خشکسالی برای مدت طولانی ادامه یابد، کدام یک ممکن است تهدیدی برای بازگشت درختان باشد؟,"['کاهش ضخامت خاک', 'کاهش میزان فرسایش', 'افزایش جمعیت باکتری\u200cها', 'افزایش تولید اکسیژن']",A,[MASK] مانع جذب آب و مواد مغذی در درختان می‌شود و ته,A,0.8883649110794067,A,0.659827709197998,True,True,True,False,[0.8883649  0.03451299 0.07306399 0.00405808],[0.6598277  0.05458676 0.2772144  0.00837115]
2306,تکامل زیستی می‌تواند از تمام این موارد رخ دهد به جز,"['رقابت.', 'فسیل\u200cسازی.', 'تنوع.', 'سازگاری.']",B,تکامل از رقابت، تغییر و سازگاری ناشی می‌شود، نه فسیل,B,0.7888936996459961,B,0.9922645092010498,True,True,True,True,[0.1365547  0.7888937  0.01004777 0.06450388],[7.49142654e-03 9.92264509e-01 1.06859465e-04 1.37210256e-04]
2307,یک اکوسیستم آتش‌سوزی اوج به آتش‌سوزی‌های دوره‌ای جنگل برای حفظ ثبات نیاز دارد. کدام‌یک از این موارد به‌طور خاص می‌تواند نتیجه جلوگیری از وقوع آتش‌سوزی‌های طبیعی در این اکوسیستم باشد؟,"['گونه\u200cهای کاج سریع\u200cتر تولیدمثل خواهند کرد.', 'گونه\u200cهای پهن\u200cبرگ جایگزین گونه\u200cهای کاج خواهند شد.', 'مناطق سوخته به\u200cراحتی کنترل خواهند شد.', 'درختان به مناطق قبلاً بی\u200cدرخت گسترش می\u200cیابند.']",B,جلوگیری از آتش‌سوزی‌های طبیعی باعث گسترش درختان به مناطق بی‌درخت و,A,0.5230820775032043,C,0.9531255960464478,False,False,False,False,[0.5230821  0.11671539 0.31726533 0.04293719],[0.04122817 0.00383482 0.9531256  0.00181144]
2308,عطارد، نزدیک‌ترین سیاره به خورشید، دارای دماهای سطحی_extreme است که از ۴۶۵ درجه سانتی‌گراد در نور خورشید تا -۱۸۰ درجه سانتی‌گراد در تاریکی متغیر است. چرا این چنین دامنه وسیعی از دماها در عطارد وجود دارد؟,"['سیاره خیلی کوچک است و نمی\u200cتواند گرما را نگه دارد.', 'این سیاره فقط از یک طرف گرم می\u200cشود.', 'این سیاره گرما را از سمت تاریک خود منعکس می\u200cکند.', 'این سیاره جو ندارد که گرما را نگه دارد.']",D,عطارد جو ندارد، بنابراین گرما را نگه نمی‌دارد و,B,0.8989654779434204,D,0.7171833515167236,False,True,True,True,[0.05769387 0.8989655  0.03965238 0.00368825],[0.263837   0.01609416 0.00288552 0.71718335]
2309,کدام جمله یک نظر است؟,"['بسیاری از گیاهان سبز هستند.', 'بسیاری از گیاهان زیبا هستند.', 'گیاهان به نور خورشید نیاز دارند.', 'گیاهان می\u200cتوانند در مکان\u200cهای مختلف رشد کنند.']",B,گزینه [MASK] نظر است زیرا زیبایی وابسته به سلیقه فردی است.,B,0.5052171945571899,B,0.5393592715263367,True,True,True,True,[0.2704233  0.5052172  0.06033959 0.16402   ],[0.42005342 0.5393593  0.0264368  0.0141506 ]
2310,آماندا و جیک درباره اشکال حرکتی و پتانسیل انرژی در یک مدار الکتریکی ساده یاد گرفتند. مداری که آنها مطالعه می‌کنند دارای یک باتری، سیم‌ها و یک لامپ می‌باشد. کدام یک از این موارد یک شکل از انرژی پتانسیل در مدار است؟,"['انرژی شیمیایی در باتری', 'انرژی نوری از لامپ', 'انرژی گرمایی از دست رفته از سیم\u200cهای برقی', 'انرژی الکتریکی در حال حرکت از طریق لامپ']",A,انرژی شیمیایی باتری انرژی پتانسیل است که به انرژی الکتریکی,A,0.9918144345283508,A,0.9961052536964417,True,True,True,True,[9.9181443e-01 1.3268886e-03 9.1195630e-04 5.9467023e-03],[9.9610525e-01 6.3133630e-04 4.3391067e-04 2.8294530e-03]
2311,یک آتشفشان فوران می‌کند و مناطق اطراف را با گدازه و خاکستر آتشفشانی پوشش می‌دهد. هنگامی که اکوسیستم شروع به بازسازی می‌کند، کدام نوع گیاه احتمالاً اولین گیاه خواهد بود که زمین اطراف فوران را استعمار کند؟,"['خزه ها', 'گل های وحشی', 'درختان چوب سخت', 'بوته های همیشه سبز']",A,خزه‌ها به دلیل مقاومت در برابر شرایط سخت و جذب رطوبت، اولین گیاهانی هستند که پس از فوران,A,0.6814182996749878,A,0.9993680119514465,True,True,True,True,[0.6814183  0.06338178 0.00452018 0.2506798 ],[9.9936801e-01 3.8361675e-04 4.3040607e-05 2.0533525e-04]
2312,کدام ابزار آشپزی کمترین تأثیر را بر محیط زیست دارد؟,"['گریل گازی', 'تابه برقی', 'فر مایکروویو', 'آشپزخانه خورشیدی']",D,اجاق خورشیدی کمترین تأثیر را دارد زیرا از انرژی خورشیدی، منبعی تجدیدپذیر,D,0.4977644979953766,B,0.5982784628868103,True,False,False,False,[0.20749912 0.26643416 0.0283022  0.4977645 ],[0.07173383 0.59827846 0.01100074 0.3189869 ]
2313,کامرون در حال خرید یک میز جدید است. او می‌خواهد اطمینان حاصل کند که میز در گوشه اتاقش جا می‌شود. هنگام خرید میز جدید، کدامیک از موارد زیر به بهترین نحو به او کمک خواهد کرد تا مطمئن شود که میز جا می‌شود؟,"['عکسی که فرش اتاقش را نشان می\u200cدهد', 'نقشه\u200cای از اندازه\u200cهای اتاقش', 'طرحی که نشان می\u200cدهد چگونه یک میز را سر هم کند', 'فهرستی از ابزارهایی که برای سر هم کردن میز نیاز دارد']",B,بهترین گزینه، نقشه اندازه‌های اتاق است که ابعاد دقیق را نشان می‌دهد.,B,0.9864555597305298,B,0.9979536533355713,True,True,True,True,[1.2272974e-02 9.8645556e-01 8.8905118e-04 3.8237614e-04],[1.7886983e-03 9.9795365e-01 1.9451190e-04 6.3148771e-05]
2314,فتوسنتز چه چیزی تولید می‌کند که به رشد گیاهان کمک می‌کند؟,"['آب', 'اکسیژن', 'پروتئین', 'قند']",D,فتوسنتز [MASK] تولید می‌کند که منبع انرژی و ماده اولیه رشد گیاهان است.,A,0.94681715965271,B,0.9907545447349548,False,False,False,False,[0.94681716 0.01970822 0.00098121 0.03249336],[6.5721553e-03 9.9075454e-01 5.3947535e-04 2.1336665e-03]
2315,کدام‌یک از گزینه‌های زیر احتمالاً بیشتر به اکوسیستم باتلاقی آسیب می‌زند؟,"['ساخت یک پروژه مسکونی', 'کاشت گل\u200cهای وحشی بومی', 'یک دوره بارش شدید', 'ضربه صاعقه']",A,ساخت پروژه مسکونی به تخریب زیستگاه و آلودگی منجر می‌شود و بیشترین آسیب را به اکوسیستم بات,A,0.7824176549911499,A,0.9984399676322937,True,True,True,True,[0.78241765 0.00149867 0.19782616 0.0182575 ],[9.9843997e-01 7.0492399e-04 4.2755800e-04 4.2755800e-04]
2316,یک دانش‌آموز دو قابلمه آب را روی اجاق با بالاترین تنظیم گرم می‌کند. یک قابلمه حاوی ۱ لیتر آب و قابلمه دیگر حاوی ۳ لیتر آب است. دانش‌آموز هر دو قابلمه را تا زمانی که آب به جوش بیاید، گرم می‌کند. کدام یک از بیانیه‌های زیر بهترین توصیف کنندهٔ اتفاقی است که برای آب در قابلمه‌ها می‌افتد؟,"['آب در هر دو قابلمه در یک زمان به جوش می\u200cآید.', 'آب در هر دو قابلمه در یک دما به جوش می\u200cآید.', 'آب ۳ لیتر گرم\u200cتر از آب ۱ لیتر می\u200cشود قبل از اینکه به جوش بیاید.', 'آب ۳ لیتر سریع\u200cتر از آب ۱ لیتر گرما را جذب می\u200cکند.']",B,آب در هر دو قابلمه در دمای یکسان به جوش می‌آید، ۱,A,0.42981502413749695,C,0.7216747403144836,False,False,False,False,[0.42981502 0.13954051 0.37931043 0.05133409],[0.18104798 0.08552101 0.72167474 0.01175627]
2317,کدام یک از موارد زیر به احتمال زیاد نتیجه بریدن مناطق بزرگ و پیوسته جنگل خواهد بود؟,"['درصد اکسیژن در آن ناحیه افزایش خواهد یافت.', 'مقدار فرسایش در آن ناحیه افزایش خواهد یافت.', 'تنوع گونه\u200cها در ناحیه افزایش خواهد یافت.', 'مواد مغذی خاک در آن ناحیه افزایش خواهد یافت.']",B,بریدن درختان پوشش گیاهی را کاهش داده و فرسایش خاک را افزایش می‌دهد,B,0.7302456498146057,B,0.9632119536399841,True,True,True,True,[0.098828   0.73024565 0.16293983 0.00798653],[0.009443   0.96321195 0.00735421 0.01999083]
2318,گروهی می‌خواهد بداند که آیا تعداد پرندگان آبزی که از آرکانزاس عبور می‌کنند هر سال تغییر می‌کند یا خیر. چه روشی باید استفاده کنند تا این اطلاعات را جمع‌آوری کنند؟,"['در یکی از سال\u200cها تا حد امکان پرنده بگیرید. داده\u200cها راجع به مکان هر پرنده جمع\u200cآوری کنید.', 'در اولین روز بهار سال آینده، تعداد پرندگان در بزرگترین دریاچه ایالت را بشمارید. داده\u200cها را با سال گذشته مقایسه کنید.', 'یک ناظر در یک نقطه از مرز ایالت قرار دهید. از آن شخص بخواهید پرندگان را زمانی که به ایالت پرواز می\u200cکنند بشمارد. این کار را به مدت دو سال انجام دهید.', 'یک روز در سال را در هنگام مهاجرت انتخاب کنید. تعداد پرندگان را در ده دریاچه مختلف در ایالت بشمارید. این کار را هر سال در همان روز به مدت ده سال تکرار کنید.']",D,گزینه [MASK] بهترین روش است زیرا شمارش پرندگان در چندین دریاچه در یک روز مشخص، داده‌های مقایسه‌ای دقیقی,C,0.8835934400558472,C,0.8723673224449158,False,False,False,False,[0.08202663 0.02663015 0.88359344 0.00774982],[0.05490397 0.05490397 0.8723673  0.01782471]
2319,ماهی‌های پشه‌ای که در جزایر باهاماس یافت می‌شوند، در برکه‌های آب شیرین جداگانه‌ای زندگی می‌کنند که هر کدام زمانی یک منبع آب واحد بودند. زمانی که چندین ماهی پشه نر و ماده از دو برکه جداگانه گرفته شده و در یک برکه واحد گذاشته می‌شوند، ترجیح تولید مثلی هر ماهی پشه برای ماهی‌های از برکه اصلی خود است. کدام یک از این گزینه‌ها احتمالاً موجب این ترجیح تولید مثل شده است؟,"['دسترس\u200cپذیری غذا بر ترجیحات تولید مثل ماهی\u200cها تأثیر گذاشته است.', 'رقابت برای یافتن جفت مناسب بر ترجیحات تولید مثل تأثیر گذاشته است.', 'شکارچیان در برکه بر ترجیحات تولید مثل ماهی\u200cها تأثیر گذاشته\u200cاند.', 'نوع\u200cآوری به دلیل جداسازی تولید مثل بر ترجیحات تولید مثل تأثیر گذاشته است.']",D,ترجیح جفت‌گیری ماهی‌های پشه به دلیل جداسازی تولید مثلی در برکه‌های مختلف است که ویژگی‌های,A,0.9413703083992004,A,0.5274609327316284,False,False,False,False,[0.9413703  0.02827465 0.00208046 0.02827465],[0.52746093 0.13232517 0.02029272 0.31992123]
2320,دانش‌آموزان در حال تحقیق در مورد چگونگی عملکرد زنگ در هستند. کدامیک از موارد زیر به احتمال زیاد یک مشاهده در طول تحقیق است؟,"['تمامی زنگ\u200cهای در صداهای زیبایی تولید می\u200cکنند.', 'یک باتری بهترین منبع تغذیه برای زنگ در است.', 'اکثر مردم ترجیح می\u200cدهند از زنگ در به جای کوبیدن استفاده کنند.', 'زنگ در از یک تکه سیم که دور یک آهن ربا پیچیده شده است، استفاده می\u200cکند.']",D,دانش‌آموزان ممکن است مشاهده کنند زنگ در از سیمی دور آهنرب,C,0.6606338024139404,D,0.8287528157234192,False,True,True,True,[0.21531583 0.02234228 0.6606338  0.10170799],[0.14289491 0.01506101 0.0132913  0.8287528 ]
2321,کدام یک از موارد زیر بهترین توصیف را از جرم یک بلوک جامد یخ ارائه می‌دهد؟,"['مقدار ماده موجود در بلوک', 'مقدار فضایی که بلوک اشغال می\u200cکند', 'نیروی جاذبه\u200cای که بر روی بلوک عمل می\u200cکند', 'فاصله بین مولکول\u200cها در بلوک']",A,جرم بلوک یخ مقدار ماده موجود در آن است؛ بنابراین گزینه [MASK],B,0.9122246503829956,A,0.9884030222892761,False,True,True,True,[7.4297242e-02 9.1222465e-01 5.6726643e-04 1.2910925e-02],[9.8840302e-01 9.7659621e-03 8.0163893e-04 1.0293247e-03]
2322,در اورگلیدز، وضعیت بدنی تمساح آمریکایی به شدت با عمق آب ارتباط دارد. هنگامی که سطح آب بیش از حد بالا می‌رود، گونه‌های جانوری در مناطق وسیع‌تری پراکنده می‌شوند و این امر منجر به کاهش وضعیت بدنی به دلیل عدم توانایی در یافتن منابع غذایی کافی می‌شود. هنگامی که سطح آب پایین می‌آید، گونه‌های جانوری در مناطق کوچک‌تری جمع می‌شوند و این امکان را به تمساح‌ها می‌دهد که به طور موثرتری شکار کنند. این سناریو نمونه‌ای از این است که بقا و زنده ماندن تمساح‌ها به محدودیت کدام عامل بستگی دارد؟,"['نرخ تجزیه', 'مساحت زیستگاه طعمه', 'خروجی تولیدکننده', 'چرخش آب']",B,بقا و وضعیت بدنی تمساح‌ها به دسترسی به منابع غذایی وابسته است؛ کاهش مساحت,B,0.52756667137146,B,0.9943498969078064,True,True,True,True,[0.31998536 0.5275667  0.00129753 0.15115039],[4.1115824e-03 9.9434990e-01 2.6025145e-05 1.5125666e-03]
2323,باد یک منبع طبیعی است که به سواحل southeastern خلیج چساپیک سود می‌رساند. چگونه می‌توان این بادها بهترین سود را برای انسان‌ها داشته باشند؟,"['بادها می\u200cتوانند نشت\u200cهای نفتی را به داخل خلیج بدمند.', 'بادها می\u200cتوانند به سوخت\u200cهای فسیلی تبدیل شوند.', 'بادها می\u200cتوانند آلودگی هوا را به سمت زمین بدمند.', 'بادها می\u200cتوانند به انرژی الکتریکی تبدیل شوند.']",D,بادها می‌توانند به انرژی الکتریکی تبدیل شوند و به تأمین نیازهای انرژی,D,0.924712061882019,D,0.9657624959945679,True,True,True,True,[6.6594571e-02 7.9535870e-03 7.3979888e-04 9.2471206e-01],[2.950727e-02 4.525087e-03 2.051296e-04 9.657625e-01]
2324,معلم علوم جوآن به کلاس هشدار داد که در هنگام یادگیری دربارهٔ کشفیات جدید علمی شک و تردید داشته باشند. چرا مهم است که در مورد کشفیات جدید در علم شک و تردید داشته باشیم؟,"['زیرا بسیاری از کشفیات علمی بر اساس حقایق نیستند', 'زیرا بیشتر کشفیات علمی هیچ ارزش علمی ندارند', 'زیرا بیشتر دانشمندان در فرموله کردن کشفیات علمی اشتباه می\u200cکنند', 'زیرا همه کشفیات علمی باید به\u200cطور انتقادی مورد بررسی قرار گیرند تا بتوانند پذیرفته شوند']",D,بررسی انتقادی کشفیات علمی ضروری است تا اعتبار و صحت آن‌ها تأیید شود,D,0.9565319418907166,D,0.8619730472564697,True,True,True,False,[4.2027082e-02 1.2494322e-03 1.9160662e-04 9.5653194e-01],[1.3218786e-01 5.4560439e-03 3.8307442e-04 8.6197305e-01]
2325,آب‌های خاکستری به آب‌های خروجی از خانه‌ها اشاره دارد که از سینک‌ها و وان‌ها به دست می‌آید. این آب‌ها شامل مواد بیولوژیکی انسانی نیستند، بنابراین می‌توان از آن‌ها مجدداً استفاده کرد به جای اینکه به عنوان فاضلاب درمان شوند. کدام استفاده‌ها از آب‌های خاکستری مدیریت خوبی را نشان می‌دهد؟,"['شستن ظرف\u200cها و نوشیدن', 'نوشیدن و آبیاری باغچه\u200cهای گل', 'آبیاری باغچه\u200cهای گل و آب دادن به درختان', 'آب دادن به درختان و شستن ظرف\u200cها']",C,آب خاکستری بدون زباله‌های بیولوژیکی برای آبیاری گیاهان مناسب است,C,0.6459473967552185,C,0.5774098038673401,True,True,True,False,[0.14356843 0.11181121 0.6459474  0.09867305],[0.08854867 0.30906522 0.5774098  0.0249763 ]
2326,کدام مقایسه از پروانه‌ها و شب‌پره‌ها بیان‌گر یک حقیقت است؟,"['پروانه\u200cها زیباتر و تماشای آن\u200cها سرگرم\u200cکننده\u200cتر از شب\u200cپره\u200cها هستند.', 'پروانه\u200cها در پرواز کردن بهتر از شب\u200cپره\u200cها هستند.', 'پروانه\u200cها و شب\u200cپره\u200cها در طول روز بسیار شادتر هستند.', 'پروانه\u200cها و شب\u200cپره\u200cها از نظر تعداد پاها برابر هستند.']",D,پاسخ [MASK] درست است چون هر دو شش پا دارند.,A,0.38514259457588196,D,0.9437360167503357,False,True,True,True,[0.3851426  0.3851426  0.0463595  0.18335536],[5.313806e-02 2.687250e-03 4.386815e-04 9.437360e-01]
2327,به عنوان یک زیستگاه با برکه‌ای کوچک که از یک خشکسالی طولانی عبور می‌کند، کدام یک از این موارد بیشتر احتمال دارد برای بسیاری از ماهی‌ها در برکه اتفاق بیفتد؟,"['آنها به محیط خشک عادت می\u200cکنند.', 'آنها از منابع دیگر آب استفاده می\u200cکنند.', 'آنها به زیستگاه دیگری منتقل می\u200cشوند.', 'آنها قادر به بقاء نخواهند بود.']",D,در خشکسالی، ماهی‌ها به دلیل کمبود آب و اکسیژن,C,0.5688501000404358,C,0.5872402191162109,False,False,False,False,[0.18467858 0.237132   0.5688501  0.0093394 ],[0.09005621 0.31432706 0.5872402  0.00837653]
2328,یک آزمایش در یک ظرف محصور انجام می‌شود. دمای اولیه ظرف ۷۰ درجه فارنهایت و فشار هوای آن ۲۰ psi است. ظرف گرم می‌شود و فشار داخل ظرف به صورت یکنواخت با افزایش دما افزایش می‌یابد. اگر ظرف دوباره به دمای ۷۰ درجه فارنهایت خنک شود، فشار هوای آن چقدر خواهد بود؟,"['۱۰ psi', '۲۰ psi', '۳۰ psi', '۴۰ psi']",B,با بازگشت دما به ۷۰ درجه فارنهایت، فشار نیز به [MASK] بر,C,0.46295154094696045,C,0.3875481188297272,False,False,False,False,[0.11889579 0.19602601 0.46295154 0.22212657],[0.1110344  0.23505981 0.38754812 0.26635766]
2329,نظریه مدرن اتم بهترین توصیف را به عنوان نتیجه کدام یک از این فعالیت ها دارد؟,"['آزمایش\u200cهای جان دالتون در اوایل دهه ۱۸۰۰', 'مکالمات بین دو دانشمند مهم', 'تحقیقات بسیاری از دانشمندان در طول سال\u200cهای متوالی', 'ایده\u200cهای اتم\u200cها توسط دموکریتوس بیش از ۲۰۰۰ سال پیش']",C,نظریه مدرن اتم نتیجه تحقیقات و همکاری‌های متعدد دانشمندان در طول زمان است.,C,0.8700274229049683,C,0.9870645999908447,True,True,True,True,[0.10390996 0.01384466 0.8700274  0.01221787],[1.2473940e-02 3.4297135e-04 9.8706460e-01 1.1852774e-04]
2330,کدام بخش از دستگاه گوارش ابتدا باعث تغییرات شیمیایی در غذا می‌شود؟,"['دندان\u200cها در دهان', 'سالiva در دهان', 'آنزیم\u200cها در معده', 'آنزیم\u200cها در روده کوچک']",B,بزاق در دهان با آنزیم‌ها، هضم شیمیایی را,B,0.8406334519386292,B,0.9648316502571106,True,True,True,True,[0.05363504 0.84063345 0.03686279 0.06886876],[3.2886013e-02 9.6483165e-01 4.2711475e-04 1.8553018e-03]
2331,سوال: اندازه‌ها و رنگ‌های مختلفی از ستارگان وجود دارد. کدامیک از گزینه‌های زیر بهترین توصیف کننده‌ی دسته‌ای است که خورشید در آن قرار می‌گیرد؟,"['الف) ستارگان فوق غول آبی', 'ب) ستارگان غول قرمز', 'ج) ستارگان زرد اصلی', 'د) ستارگان کوتوله سفید']",C,خورشید یک ستاره زرد از رده اصلی است که هیدروژن را به هلیوم,A,0.4651053845882416,C,0.9003801941871643,False,True,True,True,[0.46510538 0.14982253 0.28210068 0.10297143],[0.06471575 0.0163627  0.9003802  0.01854137]
2332,کدام یک از این اشیاء احتمالاً در آب شناور خواهد ماند؟,"['ماربل شیشه\u200cای', 'توپ فولادی', 'توپ لاستیکی سخت', 'توپ تنیس روی میز']",D,توپ تنیس به دلیل سبکی و حفره‌های هوایی‌اش,B,0.9414982199668884,B,0.7915973663330078,False,False,False,False,[0.05280538 0.9414982  0.00302599 0.00267043],[0.1223475  0.79159737 0.05100203 0.03505315]
2333,جرم هوایی در ارتفاع 1000 متری در مرکز فشار پایین یک طوفان در نیمکره شمالی قرار دارد. کدامیک از گزینه‌های زیر به‌طور بهترین بیان‌گر حرکت ذرات هوا در این جرم هوا به‌دلیل شرایط طوفان و چرخش زمین در حینی که این جرم هوا به سمت خارج حرکت می‌کند، است؟,"['ذرات هوا به سمت بالا و چپ حرکت می\u200cکنند.', 'ذرات هوا به سمت بالا و راست حرکت می\u200cکنند.', 'ذرات هوا به سمت پایین و چپ حرکت می\u200cکنند.', 'ذرات هوا به سمت پایین و راست حرکت می\u200cکنند.']",B,در نیمکره شمالی، ذرات هوا به سمت بالا و راست حرکت می‌کنند,A,0.5641329288482666,B,0.6828794479370117,False,True,True,True,[0.5641329  0.30195862 0.00704612 0.12686232],[0.2835567  0.68287945 0.00677363 0.02679023]
2334,بیشتر اکسیژن موجود در جو توسط جلبک‌ها تولید می‌شود. بیشتر جلبک‌ها در کجا زندگی می‌کنند؟,"['اقیانوس ساحلی', 'اقیانوس عمیق', 'برکه\u200cها', 'دریاچه\u200cها']",A,بیشتر جلبک‌ها در اقیانوس‌های ساحلی به دلیل نور و مواد,A,0.735565721988678,A,0.9739012718200684,True,True,True,True,[0.7355657  0.05328421 0.1641269  0.04702314],[0.9739013  0.02025219 0.00310577 0.00274084]
2335,یک دانشمند در حین انجام یک تحقیق یک کشف می‌کند، اما نمی‌تواند سوابق روشنی از آزمایش‌های انجام شده حفظ کند. کمبود این سواد، چگونه بر کار یک دانشمند تأثیر می‌گذارد؟,"['این روش\u200cها و نتایج را باطل می\u200cکند.', 'این باعث نادرست شدن داده\u200cهای حاصل از مطالعه می\u200cشود.', 'این مانع از تأیید نتایج توسط دیگر دانشمندان می\u200cشود.', 'این مانع از توسعه\u200cی فرضیات جدید توسط دیگر دانشمندان می\u200cشود.']",C,عدم نگهداری سوابق، تأیید نتایج را دشوار و اعتبار,B,0.8028033971786499,B,0.7908570170402527,False,False,False,False,[0.15715781 0.8028034  0.021269   0.01876982],[0.09482408 0.790857   0.10744977 0.00686903]
2336,استخراج سطحی زغال سنگ شامل برداشتن تمام پوشش گیاهی و سنگ‌های بالای زغال سنگی است که استخراج می‌شود. کدام دو زیربخش زمین به طور فوری تحت تأثیر استخراج سطحی قرار می‌گیرند؟,"['Lithosphere و Atmosphere', 'Biosphere و Hydrosphere', 'Lithosphere و Biosphere', 'Atmosphere و Hydrosphere']",C,استخراج سطحی زغال‌سنگ به لیتوسفر و بیوسفر آسیب می‌زند و باعث تخریب زی,C,0.5962332487106323,C,0.8245375752449036,True,True,True,True,[0.03796732 0.36304912 0.59623325 0.00275034],[0.03178401 0.14244606 0.8245376  0.0012324 ]
2337,پروتئین‌هایی که در زیرواحدهای ریبوزومی سنتز می‌شوند، تحت تغییرات شدید پساسنتزی قرار می‌گیرند و بسته‌بندی شده و به مقصد مناسب هدایت می‌شوند. کدام مؤلفه ساختاری سلول در چنین تغییری نقش دارد؟,"['شبکه آندوپلاسمی', 'لیزوزوم\u200cها', 'میان\u200cواره', 'آرایش گلژی']",D,پروتئین‌ها پس از سنتز در دستگاه گلژی اصلاح و بسته‌بندی می‌شوند و به,A,0.7632126212120056,D,0.5070702433586121,False,True,True,True,[0.7632126  0.01378891 0.02965082 0.19334763],[0.11226218 0.34850395 0.03216365 0.50707024]
2338,کدام یک از این موارد بزرگ‌ترین تغییری است که می‌تواند بین تابستان و زمستان مشاهده شود؟,"['مقدار نور روز', 'ارتفاع امواج اقیانوس', 'تعداد طوفان\u200cها', 'اندازه ابرها']",A,تغییر نور روز در تابستان و زمستان واضح است و تأثیر زیادی بر زندگی دارد,A,0.656181275844574,A,0.9990665316581726,True,True,True,True,[0.6561813  0.24139561 0.01361861 0.08880448],[9.9906653e-01 4.2761746e-04 2.1289819e-05 4.8455407e-04]
2339,کدام ساختار زمین‌شناسی احتمالاً بیشترین زمان را برای تشکیل نیاز دارد؟,"['الف) گسل', 'ب) حفره فرونشست', 'ج) پیچ و تاب رودخانه', 'د) رشته\u200cکوه']",D,رشته‌کوه‌ها به دلیل فرآیندهای تکتونیکی و فرسایش، زمان زیادی برای شکل‌,B,0.4953482747077942,B,0.6737524271011353,False,False,False,False,[0.18081033 0.49534827 0.05870052 0.26514083],[0.07984205 0.6737524  0.02937225 0.21703318]
2340,زمین‌شناسان هفت صفحه تکتونیکی اصلی را در سطح زمین شناسایی کرده‌اند. کدامیک از شواهد به بهترین نحو نشان می‌دهد که صفحات تکتونیکی با یکدیگر برخورد می‌کنند؟,"['باد ساختارهای سنگی سطح را فرسایش می\u200cدهد.', 'فسیل\u200cها به هزاران سال پیش برمی\u200cگردند.', 'هنگامی که یخچال\u200cهای طبیعی عقب\u200cنشینی می\u200cکنند، سنگ\u200cهای کوچکی به جا می\u200cمانند.', 'لایه\u200cهای قدیمی\u200cتر سنگ بالای لایه\u200cهای جدیدتر سنگ قرار دارند.']",D,لایه‌های قدیمی‌تر سنگی که بالای جدیدتر قرار دارند، نشان‌دهنده برخورد,A,0.4515194892883301,D,0.9612547755241394,False,True,True,True,[0.4515195  0.06110652 0.08890946 0.39846456],[3.7126582e-02 1.1211256e-03 4.9749651e-04 9.6125478e-01]
2341,کدام یک از بخش‌های سلول گیاهی وظیفه‌ای دارد که بیشتر شبیه به وظیفه‌ی اسکلت حیوانی است؟,"['غشای سلولی', 'دیواره سلولی', 'کلرولپلاست', 'هسته']",B,دیوار سلولی در گیاهان مانند اسکلت در حیوانات، شکل و استحکام سلول‌ها,B,0.9666855335235596,B,0.997831404209137,True,True,True,True,[0.02260145 0.96668553 0.00114298 0.00957005],[1.6768423e-03 9.9783140e-01 2.0027025e-04 2.9139151e-04]
2342,کدام دستگاه در حین تشریح حیوانات مورد نیاز نیست؟,"['دستکش', 'عینک ایمنی', 'پالتوی آزمایشگاهی', 'شستشوی ایمنی']",D,دوش ایمنی در تشریح حیوانات کاربرد ندارد.,B,0.39935994148254395,B,0.5990209579467773,False,False,False,False,[0.31102183 0.39935994 0.10097401 0.18864428],[0.13365965 0.59902096 0.13365965 0.13365965]
2343,در بسیاری از نقاط جهان، زمین‌هایی که برای کشاورزی خشک‌تر از آن هستند برای چراگاه دام استفاده می‌شوند. چرا بیش از حد در این اراضی، گیاهان بومی را نابود کرده و پوشش طبیعی خاک را از بین می‌برد. چرا چرا بیش از حد منجر به بیابانی شدن می‌شود؟,"['با افزایش نرخ فرسایش لایه سطحی خاک', 'با اجازه دادن به گونه\u200cهای غیر بومی برای مستعمره کردن زمین', 'با کاهش غذای موجود برای دام', 'با باعث شدن اینکه زمین بارش باران را سریع\u200cتر جذب کند']",A,چرای بیش از حد، پوشش گیاهی بومی را از بین می‌برد و فرس,A,0.6087839603424072,B,0.5184415578842163,True,False,False,False,[0.60878396 0.37069133 0.00603866 0.01448599],[0.45752308 0.51844156 0.00837983 0.01565558]
