link,question_number,flores_passage,question,mc_answer1,mc_answer2,mc_answer3,mc_answer4,correct_answer_num,dialect,ds
https://en.wikibooks.org/wiki/Wikijunior:Languages/Estonian,2,در حدود قرن 15، شمال استونی به شدت تحت تأثیر فرهنگ آلمان قرار داشت. برخی از راهبان آلمانی می خواستند خدا را به مردم بومی نزدیک‌تر کنند، بنابراین آنها زبان تحت لفظی استونی را اختراع کردند. این کار بر اساس الفبای آلمانی بود و یک نویسه «Õ/õ» اضافه شد. با گذشت زمان، بسیاری از وام‌واژه‌های برگرفته از آلمانی تلفیق شدند. این رخداد شروع روشنگری بود.,زبان استونیایی تحت تأثیر چه چیزی بود؟,حرف Õ/õ,الفبای آلمانی,راهبان آلمانی,خدا,2,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Languages/Hindi,1,در مورد تعداد افرادی که به زبان هندی صحبت می‌کنند برآوردهای مختلفی وجود دارد. برآورد شده است که این زبان جایگاهی بین دوم تا چهارم را در زبان‌های پرکاربرد جهان دارد. تعداد متکلمان بومی بستگی به این دارد که گویش‌های خیلی نزدیک در شمارش محسوب شده باشند یا نه. تخمین تعداد سخنگویان بین 340 میلیون تا 500 میلیون متغیر است و تا 800 میلیون نفر می‌توانند این زبان را متوجه شوند. هندی و اردو در واژگان مشابه اما از نظر حروف الفبا متفاوت هستند؛ در مکالمه‌های روزمره، گویندگان هر دو زبان معمولاً می‌توانند یکدیگر را درک کنند.,با توجه به متن، تعداد متکلمان بومی زبان هندی بر حسب چه عاملی تغییر می‌کند؟,اینکه آیا گویش‌های خیلی نزدیک هندی در شمارش محسوب می‌شوند یا خیر,اینکه آیا گویندگان اردو در شمارش محسوب می‌شوند یا خیر,آیا افرادی که می‌توانند این زبان را درک کنند، در شمارش محسوب می‌شوند یا خیر,اینکه آیا افرادی که می‌توانند این زبان را بخوانند، در شمارش محسوب می‌شوند یا خیر,1,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Languages/Hindi,2,در مورد تعداد افرادی که به زبان هندی صحبت می‌کنند برآوردهای مختلفی وجود دارد. برآورد شده است که این زبان جایگاهی بین دوم تا چهارم را در زبان‌های پرکاربرد جهان دارد. تعداد متکلمان بومی بستگی به این دارد که گویش‌های خیلی نزدیک در شمارش محسوب شده باشند یا نه. تخمین تعداد سخنگویان بین 340 میلیون تا 500 میلیون متغیر است و تا 800 میلیون نفر می‌توانند این زبان را متوجه شوند. هندی و اردو در واژگان مشابه اما از نظر حروف الفبا متفاوت هستند؛ در مکالمه‌های روزمره، گویندگان هر دو زبان معمولاً می‌توانند یکدیگر را درک کنند.,کدام مورد عبارت صحیحی درباره زبان‌های هندی و اردو است؟,معمولاً بین متکلمان هر دو زبان گسستگی وجود دارد,از نظر متنی با یکدیگر تفاوت دارند,در متن و واژگان مشابه یکدیگر هستند,در واژگان با یکدیگر تفاوت دارند,2,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Languages/Korean,1,هانگول تنها الفبای ابداعی هدفمند با کاربرد روزانه جاافتاده است. این الفبا را سال 1444 طی سلطنت پادشاه سجونگ (1418 - 1450) ابداع کردند. پادشاه «سجونگ» چهارمین پادشاه از سلسله چوسان و یکی از محترم‌ترین پادشاه‌ها بوده است. او در اصل الفبای Hangeul را به Hunmin Jeogeum نامگذاری کرده است که به معنای «صداهای صحیح برای آموزش مردم» است.,کدام مورد حقیقتی صحیح درباره الفبای هانگول نیست؟,در ابتدای سلطنت پادشاه سجونگ اختراع شد,نام اصلی این الفبا Hunan Jeongeum بوده است,توسط پادشاه چهارم سلسله چوسان اختراع شد,ابداع آن هدفمند بود,1,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Languages/Korean,2,هانگول تنها الفبای ابداعی هدفمند با کاربرد روزانه جاافتاده است. این الفبا را سال 1444 طی سلطنت پادشاه سجونگ (1418 - 1450) ابداع کردند. پادشاه «سجونگ» چهارمین پادشاه از سلسله چوسان و یکی از محترم‌ترین پادشاه‌ها بوده است. او در اصل الفبای Hangeul را به Hunmin Jeogeum نامگذاری کرده است که به معنای «صداهای صحیح برای آموزش مردم» است.,الفبای Hunmin Jeongeum در نهایت به چه چیزی تغییر یافت؟,سجونگ,هانگول,چوسان ,Jeongeum,2,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Languages/Sanskrit,1,نظریه‌های بسیاری درباره نحوه بوجود آمدن سانسکریت وجود دارد. یکی از آنها درباره مهاجرت یک آریایی از غرب به هندوستان است که زبانش را به آنجا آورد. سانسکریت یک زبان باستانی است و قابل مقایسه است با زبان لاتین که در اروپا صحبت می شود. اولین کتاب شناخته شده جهان به زبان سانسکریت نوشته شده است. پس از تدوین اوپانیشاد، سانسکریت به‌دلیل سلسله مراتبش محو شد. سانسکریت زبانی بسیار پیچیده و غنی است که به‌عنوان منشاء بسیاری از زبان‌های هندی مدرن عمل کرده است، درست مثل لاتین که منشاء زبان‌های اروپایی مثل فرانسه و اسپانیایی است.,با توجه به متن، کدام زبان‌ها تحت تأثیر سانسکریت قرار گرفته‌اند؟,زبان‌های لاتین,زبان‌های اروپایی,زبان‌های باستان,زبان‌های هندی,4,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Languages/Sanskrit,2,نظریه‌های بسیاری درباره نحوه بوجود آمدن سانسکریت وجود دارد. یکی از آنها درباره مهاجرت یک آریایی از غرب به هندوستان است که زبانش را به آنجا آورد. سانسکریت یک زبان باستانی است و قابل مقایسه است با زبان لاتین که در اروپا صحبت می شود. اولین کتاب شناخته شده جهان به زبان سانسکریت نوشته شده است. پس از تدوین اوپانیشاد، سانسکریت به‌دلیل سلسله مراتبش محو شد. سانسکریت زبانی بسیار پیچیده و غنی است که به‌عنوان منشاء بسیاری از زبان‌های هندی مدرن عمل کرده است، درست مثل لاتین که منشاء زبان‌های اروپایی مثل فرانسه و اسپانیایی است.,با توجه به متن، استفاده از زبان سانسکریت به چه دلیل کم شده است؟,پیچیدگی ,مهاجرت آریایی‌ها,زبان‌های لاتین,سلسله مراتب,4,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Solar_System/Jupiter/Io,1,نیروی جاذبه ایو چطور روی من تاثیر خواهد داشت؟ اگر روی سطح ایو بایستید، وزن کمتری از وزن خود در زمین خواهید داشت. شخصی که روی زمین 200 پوند (90 کیلوگرم) وزن دارد، حدود 36 پوند (16 کیلوگرم) در lo وزن دارد. بنابراین گرانش کمتر شما را به سمت خود می‌کشد.,با توجه به متن، کدام مورد در رابطه با نیروی جاذبه روی ایو صحیح است؟,نیروی جاذبه زمین کمتر از جاذبه آیو شما را به سمت خود می‌کشد,نیروی جاذبه ایو بیشتر به سمت خود می‌کشد، به همین دلیل وزن کمتری خواهید داشت,نیروی جاذبه ایو بیشتر به سمت خود می‌کشد، به همین دلیل وزن بیشتری خواهید داشت,نیروی جاذبه زمین بیشتر از جاذبه ایو شما را به سمت خود می‌کشد,4,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Solar_System/Moon,1,سطح کره ماه را صخره و خاک تشکیل داده است. لایه بیرونی ماه پوسته نامیده می‌شود. پوسته در ضلع نزدیک حدود 70 کیلومتر و در سمت دورتر دارای 100 کیلومتر ضخامت دارد. زیر دریاوارها نازک‌تر و زیر زمین‌های مرتفع ضخیم‌تر است. از آنجا که پوسته نازک‌تر می‌شود، ممکن است در طرف نزدیک آن دریاوار بیشتر باشد. گدازه آسان‌تر به بالا و سطح می‌آید.,با توجه به متن، کدام یک از عبارات زیر لایه بیرونی ماه را به درستی توصیف می‌کند؟,لایه نزدیک‌ پوسته ضخیم‌تری دارد,پوسته زیر زمین‌های مرتفع نازک‌تر است,در طرف دور ممکن است دریاوار بیشتری وجود داشته باشد,در زیر زمین‌های مرتفع ممکن است دریاوار کمتری وجود داشته باشد,3,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Solar_System/Moon,2,سطح کره ماه را صخره و خاک تشکیل داده است. لایه بیرونی ماه پوسته نامیده می‌شود. پوسته در ضلع نزدیک حدود 70 کیلومتر و در سمت دورتر دارای 100 کیلومتر ضخامت دارد. زیر دریاوارها نازک‌تر و زیر زمین‌های مرتفع ضخیم‌تر است. از آنجا که پوسته نازک‌تر می‌شود، ممکن است در طرف نزدیک آن دریاوار بیشتر باشد. گدازه آسان‌تر به بالا و سطح می‌آید.,طبق این متن، پوسته ماه در کدام قسمت ضخیم‌ترین است؟,در طرف نزدیک,در جایی که دریاوار بیشتر باشد,زیر زمین‌های مرتفع,زیر دریاوار,3,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Solar_System/Space_exploration,1,بسیاری از مردم رویای روزی را دارند که آدمی بتواند به ستاره دیگری سفر کند و دنیاهای دیگر را کشف کند، برخی از مردم از چیزی که آنجا باشد حیرت‌زده خواهند شد و برخی معتقدند که بیگانگان یا دیگر انواع زندگی ممکن است در دیگر سیارات وجود داشته باشد. اما، اگر این اتفاق رخ دهد احتمالاً برای مدت زمانی طولانی اتفاقی نخواهد افتاد. ستاره‌ها به‌قدری از هم دور هستند که بین ستاره‌های «همسایه» تریلیون‌ها مایل فاصله هست. آیا روزی فراخواهد رسید که نبیره‌های شما در کنار دنیایی بیگانه باشند و از اجداد باستانی‌شان متعجب شوند؟,بر اساس متن، کدام مورد از باورهای افرادی خاص است؟,انسان‌ها به ستاره‌های دیگر سفر کرده‌اند,انسان‌ها قادر به کاوش در جهان‌های دیگر نیستند,زندگی در سیارات دیگر وجود دارد,بین ستاره‌ها کمتر از تریلیون‌ها مایل فاصله وجود دارد,3,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Solar_System/The_Sun,1,خورشید پوسته‌ای شبیه کره زمین ندارد که بتوانید روی آن بایستید. کل خورشید از گازها، آتش و پلاسما ساخته شده است. هرچه از مرکز خورشید دورتر شوید، این گاز رقیق‌تر می‌شود. وقتی به خورشید نگاه می‌کنیم قسمت بیرونی که می‌بینیم فوتوسفر گفته می‌شود که به معنی «توپ نور» است.,هر چه از مرکز خورشید دورتر می‌شوید، چه چیزی رقیق‌تر می‌شود؟,پلاسما,آتش,گاز,پوسته,3,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Solar_System/The_Sun,2,خورشید پوسته‌ای شبیه کره زمین ندارد که بتوانید روی آن بایستید. کل خورشید از گازها، آتش و پلاسما ساخته شده است. هرچه از مرکز خورشید دورتر شوید، این گاز رقیق‌تر می‌شود. وقتی به خورشید نگاه می‌کنیم قسمت بیرونی که می‌بینیم فوتوسفر گفته می‌شود که به معنی «توپ نور» است.,با توجه به متن، کدام قسمت از خورشید از زمین قابل مشاهده است؟,پوسته,پلاسما,فوتوسفر,مرکز,3,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Solar_System/Venus,1,حدود سه هزار سال بعد، در 1610، ستاره‌شناس ایتالیایی گالیلئو گالیله با استفاده از یک تلسکوپ متوجه شد سیاره زهره دقیقاً مانند ماه، دارای قمرهایی است. نمودها صورت می‌گیرند زیرا فقط طرف زهره (یا ماه) که طرف خورشید است روشن می‌شود. نمودهای زهره از نظریه کوپرنیک حمایت می‌کند مبنی براینکه سیارات دور خورشید می‌گردند. سپس چند سال بعد در 1639، یک منجم انگلیسی به نام «جرمایا هاروکس» یک گذر زهره را مشاهده کرد.,کدام یک از مشاهدات زیر به تأیید نظریه کوپرنیک کمک کرد؟,نمودهای زهره,گذرهای زهره,شباهت‌های خورشید به زهره,شباهت‌های خورشید به ماه,1,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Solar_System/Venus,2,حدود سه هزار سال بعد، در 1610، ستاره‌شناس ایتالیایی گالیلئو گالیله با استفاده از یک تلسکوپ متوجه شد سیاره زهره دقیقاً مانند ماه، دارای قمرهایی است. نمودها صورت می‌گیرند زیرا فقط طرف زهره (یا ماه) که طرف خورشید است روشن می‌شود. نمودهای زهره از نظریه کوپرنیک حمایت می‌کند مبنی براینکه سیارات دور خورشید می‌گردند. سپس چند سال بعد در 1639، یک منجم انگلیسی به نام «جرمایا هاروکس» یک گذر زهره را مشاهده کرد.,کدام یک از موارد زیر توسط گالیلئو گالیله در سال 1610 مشاهده شد؟,سمتی از ماه که رو به خورشید است,نمودهای زهره ,سیاره به دور خورشید می‌چرخد,گذرهای زهره,2,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:South_America/The_Amazon,1,رودخانه آمازون دومین رودخانه از نظر طول و بزرگترین رودخانه کره زمین است. مقدار آبی که این رودخانه با خود می‌برد 8 برابر بیشتر از دومین رودخانه بزرگ جهان است. آمازون پهناورترین رودخانه روی کره زمین نیز هست، و در نقاطی عرض آن به شش مایل می‌رسد. بیست درصد کامل از آبی که از رودخانه‌های زمین به اقیانوسها می‌ریزد از رودخانه آمازون می‌آید. بستر اصلی رود آمازون 6387 کیلومتر (3980 مایل) است و آب هزاران رودخانه کوچک را جمع‌آوری می‌کند.,با توجه به متن، آب رودخانه آمازون از کجا جمع می‌شود؟,رودخانه‌های کوچکتر,بلندترین رودخانه,اقیانوس‌ها,دومین رودخانه بزرگ,1,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:South_America/The_Amazon,2,رودخانه آمازون دومین رودخانه از نظر طول و بزرگترین رودخانه کره زمین است. مقدار آبی که این رودخانه با خود می‌برد 8 برابر بیشتر از دومین رودخانه بزرگ جهان است. آمازون پهناورترین رودخانه روی کره زمین نیز هست، و در نقاطی عرض آن به شش مایل می‌رسد. بیست درصد کامل از آبی که از رودخانه‌های زمین به اقیانوسها می‌ریزد از رودخانه آمازون می‌آید. بستر اصلی رود آمازون 6387 کیلومتر (3980 مایل) است و آب هزاران رودخانه کوچک را جمع‌آوری می‌کند.,کدام افتخار به رودخانه آمازون نسبت داده نمی‌شود؟,دومین رودخانه بزرگ جهان است,بزرگترین رودخانه است,طولانی‌ترین رودخانه است,عریض‌ترین رودخانه است,3,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:South_America/Venezuela,1,هجده درصد از مردم ونزوئلا بیکار هستند و اکثر آنهایی که شاغل هستند در اقتصاد غیررسمی کار می‌کنند. دو سوم ونزوئلایی‌های شاغل در بخش خدمات این کار را انجام می‌دهند، یعنی تقریباً یک‌چهارم حجم کار در صنعت و یک‌پنجم حجم کار در کشاورزی. نفت یک صنعت مهم برای ونزوئلا ها است، در کشوری که صادرکننده خالص است، حتی اگر تنها یک درصد در صنعت نفت کار کند.,کدام رشته کاری ذکر شده در متن، کمترین تعداد ونزوئلایی‌ها را استخدام می‌کند؟,کشاورزی,صنعت,نفت,خدمات,3,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:South_America/Venezuela,2,هجده درصد از مردم ونزوئلا بیکار هستند و اکثر آنهایی که شاغل هستند در اقتصاد غیررسمی کار می‌کنند. دو سوم ونزوئلایی‌های شاغل در بخش خدمات این کار را انجام می‌دهند، یعنی تقریباً یک‌چهارم حجم کار در صنعت و یک‌پنجم حجم کار در کشاورزی. نفت یک صنعت مهم برای ونزوئلا ها است، در کشوری که صادرکننده خالص است، حتی اگر تنها یک درصد در صنعت نفت کار کند.,با توجه به متن، کدام یک از بخش‌های زیر بیشترین تعداد ونزوئلایی‌ها را استخدام می‌کند؟,خدمات,کشاورزی,صنعت,نفت,1,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:The_Elements/Hydrogen,1,ستارگان به دلیل انرژی ایجاد شده هنگام ادغام (یا ذوب شدن) اتم های هیدروژن برای ساخت عناصر سنگین تر، نور و گرما تولید می‌کنند. دانشمندان در تلاش هستند رآکتوری بسازند که به همان روش انرژی تولید کند. با این حال، حل این مشکل کار بسیار سختی است و تا ساخت راکتورهای مفید فیوژن سال‌ها طول خواهد کشید.,با توجه به متن، همجوشی به ستاره‌ها امکان چه کاری را می‌دهد؟,تشکیل عناصر سنگین‌تر,ساخت راکتورهای همجوشی,نشر نور و حرارت,ایجاد اتم‌های هیدروژن,3,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:The_Elements/Hydrogen,2,ستارگان به دلیل انرژی ایجاد شده هنگام ادغام (یا ذوب شدن) اتم های هیدروژن برای ساخت عناصر سنگین تر، نور و گرما تولید می‌کنند. دانشمندان در تلاش هستند رآکتوری بسازند که به همان روش انرژی تولید کند. با این حال، حل این مشکل کار بسیار سختی است و تا ساخت راکتورهای مفید فیوژن سال‌ها طول خواهد کشید.,یک راکتور همجوشی کارامد کدام یک از موارد زیر را تولید خواهد کرد؟,هیدروژن,ستاره‌ها,اتم‌ها,انرژی,4,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:The_Elements/Matter_Is_The_Stuff_Around_You,1,عناصر و ترکیبات می‌توانند بدون تغییر، از یک حالت به حالت دیگر جابجا شوند. نیتروژن به عنوان یک گاز هنوز همان ویژگی های نیتروژن مایع را دارد. حالت مایع متراکم تر است اما مولکول ها کماکان همان‌ها هستند. آب نمونه دیگری است. آب از دو اتم هیدروژن و یک اتم اکسیژن مرکب تشکیل شده است. ساختار مولکولی آن چه گاز باشد و چه مایع یا جامد، یکسان است. با اینکه حالت فیزیکی آن ممکن است عوض شود، حالت شیمیایی آن تغییری نمی‌کند.,ترکیب شیمیایی آب چیست؟,یک اتم هیدروژن و دو اتم اکسیژن,یک اتم هیدروژن و یک اتم اکسیژن,دو اتم هیدروژن و دو اتم اکسیژن,دو اتم هیدروژن و یک اتم اکسیژن,4,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:The_Elements/Matter_Is_The_Stuff_Around_You,2,عناصر و ترکیبات می‌توانند بدون تغییر، از یک حالت به حالت دیگر جابجا شوند. نیتروژن به عنوان یک گاز هنوز همان ویژگی های نیتروژن مایع را دارد. حالت مایع متراکم تر است اما مولکول ها کماکان همان‌ها هستند. آب نمونه دیگری است. آب از دو اتم هیدروژن و یک اتم اکسیژن مرکب تشکیل شده است. ساختار مولکولی آن چه گاز باشد و چه مایع یا جامد، یکسان است. با اینکه حالت فیزیکی آن ممکن است عوض شود، حالت شیمیایی آن تغییری نمی‌کند.,وقتی آب تغییر شکل می‌دهد، چه چیزی ثابت می‌ماند؟,ساختار مولکولی,چگالی,حالت فیزیکی,نیتروژن مایع,1,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:United_States_Charters_of_Freedom/Constitution,1,در خلال جنگ انقلابی، نخست سیزده ایالت تحت اصول کنفدراسیون یک دولت مرکزی ضعیف را تشکیل دادند - که کنگره تنها مؤلفه آن بود. کنگره فاقد هرگونه قدرت برای تحمیل مالیات بود، چون هیچ مجری یا دادگستری ملی‌ای وجود نداشت، و برای اجرای همه اعمال خود به مقامات دولتی که غالباً همکاری نمی‌کردند متکی بود. همچنین هیچ مرجعی برای لغو قوانین مالیاتی و تعرفه ها بین کشورها نداشت. پیش از اصلاح این بندها لازم بود تا موافقت متفق‌القول همه کشورها کسب شود و کشورها نیز باید نظر مثبت دولت مرکزی‌شان را حتی در صورت غایب بودن نماینده بدست آورند.,با توجه به متن، کدام یک از موارد زیر در هنگام تلاش برای اعمال قوانین خاص مورد توجه برای سیزده ایالت نبود؟,نظارت شدید مقامات دولتی,فقدان قدرت در کنگره,اصلاحاتی که مستلزم تأیید متفق‌القول بودند,عدم وجود مجری ملی,1,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:United_States_Charters_of_Freedom/Constitution,2,در خلال جنگ انقلابی، نخست سیزده ایالت تحت اصول کنفدراسیون یک دولت مرکزی ضعیف را تشکیل دادند - که کنگره تنها مؤلفه آن بود. کنگره فاقد هرگونه قدرت برای تحمیل مالیات بود، چون هیچ مجری یا دادگستری ملی‌ای وجود نداشت، و برای اجرای همه اعمال خود به مقامات دولتی که غالباً همکاری نمی‌کردند متکی بود. همچنین هیچ مرجعی برای لغو قوانین مالیاتی و تعرفه ها بین کشورها نداشت. پیش از اصلاح این بندها لازم بود تا موافقت متفق‌القول همه کشورها کسب شود و کشورها نیز باید نظر مثبت دولت مرکزی‌شان را حتی در صورت غایب بودن نماینده بدست آورند.,با توجه به متن، کدام عبارت وضعیت حکومت مرکزی در دوران جنگ انقلابی را به درستی نشان می‌دهد؟,مالیات‌ها توسط کنگره و مقامات ایالتی تحمیل می‌شد ,اصلاحات در قوانین متکی به قدرت کنگره بود,نمایندگان ایالتی حضور نداشتند,دولت مرکزی از دو جزء اصلی تشکیل شده بود,3,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:United_States_Charters_of_Freedom/Declaration_of_Independence,1,اگر فیلم «گنج ملی» را تماشا کرده باشید ممکن است فکر کنید که یک نقشه گنج در پشت اعلامیه استقلال نوشته شده است. با این حال، چنان چیزی درست نیست. با اینکه چیزی پشت سند نوشته شده است، این سند نقشه گنج نیست. در پشت اعلامیه استقلال این عبارت نوشته شده بود «اعلامیه اصلی استقلال مورخ 4 جولای 1776». متن در پایین سند، به شکل وارونه ظاهر می شود. در حالی که هنوز کسی نمی‌داند چه کسی آن را نوشته اما معروف است که این سند بزرگ خطی در اوایل عمر خود، (با ابعاد 29¾ اینچ در 24½ اینچ) برای نگهداری آویزان شده بود. بنابراین، این احتمال هست که یادداشت‌ صرفاً به‌عنوان برچسب الصاق شده باشد.,کلمات پشت اعلامیه استقلال چگونه نوشته شده است؟,با چاپ درشت,به صورت رمزی,وارونه,با چاپ ریز,3,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:World_Heritage_Sites/Botanic_Gardens,1,اوایل استقلال این ملت، تخصص باغ گیاه‌شناسی سنگاپور کمک کرد این جزیره به شهری با باغ گرمسیری تبدیل شود. در 1981، ارکیده سنگاپوری، که یک ارکیده ترکیبی است، به عنوان گل ملی کشور انتخاب شد.,سنگاپور به کدام یک از موارد زیر مشهور است؟,شهری با باغ گرمسیری,پیاده‌روی,ورزش‌های ماجراجویانه,هنرهای نمایشی,1,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:World_Heritage_Sites/Botanic_Gardens,2,اوایل استقلال این ملت، تخصص باغ گیاه‌شناسی سنگاپور کمک کرد این جزیره به شهری با باغ گرمسیری تبدیل شود. در 1981، ارکیده سنگاپوری، که یک ارکیده ترکیبی است، به عنوان گل ملی کشور انتخاب شد.,ارکیده سنگاپوری چیست؟,یک جزیره,یک گل,باغ گیاهشناسی,نماد ملی,2,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:World_Heritage_Sites/Pyramids_of_Giza,1,گرچه ساخت اهرام سنگی تا پایان پادشاهی کهن ادامه داشت، هرگز اهرامی نبود که از لحاظ بزرگی و برتری فنی در ساخت از اهرام ثلاثه پیشی بگیرد. پادشاهی جدید مصریان باستان از دیدن بناهای تاریخی پیشنیانشان شگفت زده شد، بناهایی که قدمتی بیش از هزار سال داشتند.,طبق این متن، پادشاهی جدید مصریان احتمالاً از کدام ویژگی اهرام جیزه شگفت زده نمی‌شوند؟,سن آنها,استفاده از سنگ‌ها,اندازه آنها,ساخت آنها,2,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:World_Heritage_Sites/Serengeti,1,سالانه تقریباً 1.5 میلیون علف‌خوار حدود اکتبر از سمت تپه‌های شمالی بخاطر باران با گذر از رودخانه مارا به سمت دشت‌های جنوبی مسافرت می‌کنند. پس از باران در حدود آوریل، از غرب دوباره به شمال برگشت و دوباره از رودخانه مارا عبور کرد. منطقه سرنگتی شامل پارک ملی سرنگتی، منطقه حفاظت شده نگورونگورو و منطقه حفاظت شده جانوران شکاری ماسوا در تانزانیا و منطقه حفاظت شده ملی مائایی مارا در کنیا می‌شود.,با توجه به متن، علف‌خواران به دنبال باران به کجا سفر می‌کنند؟,دشت‌های غربی,تپه‌های شمالی,دشت‌های جنوبی,تپه‌های غربی,2,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:World_Heritage_Sites/Serengeti,2,سالانه تقریباً 1.5 میلیون علف‌خوار حدود اکتبر از سمت تپه‌های شمالی بخاطر باران با گذر از رودخانه مارا به سمت دشت‌های جنوبی مسافرت می‌کنند. پس از باران در حدود آوریل، از غرب دوباره به شمال برگشت و دوباره از رودخانه مارا عبور کرد. منطقه سرنگتی شامل پارک ملی سرنگتی، منطقه حفاظت شده نگورونگورو و منطقه حفاظت شده جانوران شکاری ماسوا در تانزانیا و منطقه حفاظت شده ملی مائایی مارا در کنیا می‌شود.,با توجه به متن، علف‌خواران حدود آوریل از کدام منطقه عزیمت می‌کنند؟,منطقه سرنگتی,دشت‌های جنوبی,رودخانه مارا,منطقه حفاظت شده ملی مائایی مارا,2,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:World_War_II/Battle_of_Britain,1,با نبرد فرانسه، آلمان خود را برای حمله به جزیره انگلیس آماده کرد. آلمان این عملیات را با نام «عملیات سیلیون» رمزگذاری کرد. اکثر سلاح‌های سنگین و آماد ارتش بریتانیا زمانی که از دانکرک خارج می‌شد مفقود شده بود، بنابراین ارتش نسبتاً ضعیف بود. اما نیروی دریایی بریتانیا بازهم بسیار قدرتمندتر از نیروی دریایی آلمان («کریگزمارینه») بود و می‌توانست هر ناوگان تهاجمی اعزامی به کانال انگلیس را نابود کند. با وجود این، تعداد خیلی کمی از کشتی‌های نیروی دریایی سلطنتی در نزدیکی مسیرهای حمله احتمالی مستقر بودند زیرا آدمیرال‌ها می‌ترسیدند که توسط نیروی هوایی آلمان غرق شوند.,«عملیات سیلیون» حمله به کدام کشور بود؟,آلمان,بریتانیا,فرانسه,لهستان,2,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:World_War_II/Battle_of_Britain,2,با نبرد فرانسه، آلمان خود را برای حمله به جزیره انگلیس آماده کرد. آلمان این عملیات را با نام «عملیات سیلیون» رمزگذاری کرد. اکثر سلاح‌های سنگین و آماد ارتش بریتانیا زمانی که از دانکرک خارج می‌شد مفقود شده بود، بنابراین ارتش نسبتاً ضعیف بود. اما نیروی دریایی بریتانیا بازهم بسیار قدرتمندتر از نیروی دریایی آلمان («کریگزمارینه») بود و می‌توانست هر ناوگان تهاجمی اعزامی به کانال انگلیس را نابود کند. با وجود این، تعداد خیلی کمی از کشتی‌های نیروی دریایی سلطنتی در نزدیکی مسیرهای حمله احتمالی مستقر بودند زیرا آدمیرال‌ها می‌ترسیدند که توسط نیروی هوایی آلمان غرق شوند.,آلمان حمله به بریتانیا را چه نامید؟,دانکرک,عملیات سیلیون,کریگزمارینه,نیروی دریایی سلطنتی,2,pes_Arab,2023-06-07
